driver_id,miles_driven,vehicle_type,driver_safety_score,date_latest_delivery,date_first_delivery,date_of_birth,date_of_loss,claim_closed_ind,incurred_loss_bodily_injury,incurred_legal_expenses
300,"1,218",bicycle,2.76,6/30/2024,7/30/2023,7/30/1995,,,,
301,"35,702",motorcycle,5.00,11/2/2023,7/2/2021,9/2/1968,,,,
302,"1,143",motorcycle,2.91,1/5/2024,11/5/2022,10/5/1993,,,,
303,"4,610",sedan,5.00,4/9/2024,12/9/2023,1/9/1973,,,,
304,"21,946",sedan,5.00,3/6/2024,7/6/2021,7/6/1947,,,,
305,"4,876",sedan,4.70,7/1/2024,11/1/2020,12/1/1974,,,,
306,"13,482",sedan,4.19,9/29/2023,4/29/2022,7/29/1981,,,,
307,"29,690",motorcycle,4.96,8/27/2023,2/27/2020,7/27/1971,,,,
308,"24,832",sedan,3.72,2/3/2023,1/3/2020,11/3/1983,,,,
309,"26,611",sedan,1.48,8/1/2022,11/1/2019,2/1/1999,8/1/2022 11:28:00,1,"$12,858.00",$323.80
310,"7,483",motorcycle,5.00,5/28/2024,9/28/2023,7/28/1946,,,,
311,"14,515",truck,5.00,7/14/2022,9/14/2019,12/14/1950,,,,
312,"7,495",sedan,2.65,6/27/2024,11/27/2020,9/27/1993,,,,
313,"5,900",motorcycle,5.00,6/18/2024,3/18/2022,12/18/1955,,,,
314,"13,454",motorcycle,5.00,5/25/2024,7/25/2023,12/25/1957,,,,
315,"41,047",motorcycle,5.00,10/25/2022,8/25/2020,8/25/1963,,,,
316,"11,756",sedan,3.55,3/6/2024,9/6/2022,2/6/1988,,,,
317,"27,758",bicycle,4.21,7/1/2024,10/1/2022,10/1/1981,,,,
318,42,sedan,5.00,6/30/2024,4/30/2024,5/30/1973,,,,
319,"41,317",motorcycle,5.00,9/29/2023,4/29/2021,11/29/1965,,,,
320,"3,028",sedan,2.10,7/1/2024,2/1/2024,1/1/2099,,,,
321,"32,726",motorcycle,5.00,1/10/2024,12/10/2020,5/10/1945,,,,
322,"15,988",electric vehicle,3.31,8/15/2022,3/15/2021,10/15/1988,,,,
323,"26,914",bicycle,5.00,6/24/2024,1/24/2022,2/24/1957,,,,
324,"11,658",truck,1.74,3/3/2024,6/3/2022,1/1/2099,3/2/2024 12:29:00,1,"$3,486.00",$99.85
325,"29,974",electric vehicle,2.20,1/6/2022,6/6/2018,3/6/1994,1/6/2022 1:03:00,1,"$44,063.00","$6,690.67"
326,"58,613",sedan,5.00,6/30/2024,7/30/2020,4/30/1965,,,,
327,"5,107",sedan,5.00,1/10/2024,8/10/2023,1/10/1951,,,,
328,"17,934",,2.78,12/22/2021,10/22/2019,8/22/1991,12/22/2021 11:28:00,1,"$41,063.00","$5,964.97"
329,"29,870",bicycle,5.00,11/27/2023,1/27/2021,7/27/1948,,,,
330,"3,154",sedan,4.56,7/1/2024,4/1/2024,10/1/1979,,,,
331,"40,993",motorcycle,3.48,6/4/2022,6/4/2020,6/4/1986,6/3/2022 17:41:00,1,"$68,500.00","$14,134.31"
332,"22,782",sedan,2.59,5/18/2022,12/18/2020,3/18/1994,5/17/2022 14:33:00,1,"$50,115.00","$4,563.44"
333,"9,718",bicycle,3.87,3/17/2024,2/17/2023,7/17/1985,,,,
334,"8,389",truck,5.00,6/27/2024,12/27/2023,10/27/1972,,,,
335,502,electric vehicle,2.87,6/17/2024,4/17/2024,6/17/1995,,,,
336,"42,091",,2.88,12/31/2021,4/30/2018,6/30/1989,12/30/2021 17:42:00,1,"$12,265.00",$467.72
337,"9,620",electric vehicle,0.87,6/18/2023,7/18/2022,1/1/2099,6/17/2023 12:29:00,1,"$44,326.00","$6,723.78"
338,"8,328",electric vehicle,1.19,2/23/2022,6/23/2021,1/1/2099,2/23/2022 1:00:00,1,"$138,285.00","$18,509.63"
339,"8,766",sedan,4.83,6/29/2024,7/29/2023,4/29/1976,,,,
340,"3,731",motorcycle,3.90,6/30/2024,12/30/2023,1/30/1986,,,,
341,"10,969",motorcycle,5.00,7/1/2024,9/1/2022,,,,,
342,"3,298",motorcycle,4.57,6/19/2024,9/19/2023,2/19/1979,,,,
343,"24,539",electric vehicle,5.00,7/13/2023,4/13/2022,8/13/1965,,,,
344,"10,455",bicycle,5.00,8/22/2022,7/22/2021,4/22/1970,,,,
345,"22,822",sedan,4.17,7/1/2024,9/1/2022,2/1/1982,,,,
346,"18,222",sedan,5.00,2/29/2024,8/29/2021,7/29/1971,,,,
347,"2,872",motorcycle,3.42,6/17/2024,1/17/2023,8/17/1989,,,,
348,"11,570",sedan,3.44,6/13/2024,1/13/2023,7/13/1989,,,,
349,"27,784",electric vehicle,3.99,3/1/2024,7/1/2022,10/1/1983,,,,
350,"24,925",motorcycle,4.00,12/1/2023,10/1/2022,12/1/1983,,,,
351,"6,795",bicycle,4.96,7/1/2024,9/1/2023,3/1/1975,,,,
352,"6,858",sedan,5.00,6/30/2024,7/30/2022,11/30/1957,,,,
353,44,motorcycle,0.15,7/28/2023,7/28/2023,1/1/2099,7/27/2023 13:32:00,1,"$10,096.00",$155.95
354,"31,437",sedan,5.00,4/25/2024,8/25/2021,6/25/1952,,,,
355,"3,921",truck,5.00,4/23/2024,12/23/2023,5/23/1948,,,,
356,"2,245",electric vehicle,2.41,5/4/2024,3/4/2024,9/4/1998,,,,
357,"1,492",sedan,3.17,9/16/2023,1/16/2022,11/16/1990,,,,
358,"36,656",motorcycle,4.00,2/26/2024,2/26/2020,4/26/1981,,,,
359,"11,580",truck,3.57,6/1/2024,7/1/2022,9/1/1987,,,,
360,"2,311",electric vehicle,4.31,6/8/2024,6/8/2023,7/8/1981,,,,
361,"4,709",bicycle,5.00,7/1/2024,2/1/2024,11/1/1967,,,,
362,"1,437",electric vehicle,5.00,7/31/2023,4/30/2023,9/30/1963,,,,
363,"8,142",electric vehicle,1.15,4/16/2024,8/16/2022,1/1/2099,4/16/2024 11:28:00,1,"$19,799.00","$1,803.67"
364,"8,056",bicycle,5.00,3/19/2024,5/19/2020,5/19/1955,,,,
365,"10,813",electric vehicle,2.22,7/1/2024,3/1/2021,11/1/1996,,,,
366,"7,620",sedan,4.55,3/19/2024,6/19/2022,1/19/1978,,,,
367,"30,260",motorcycle,4.48,7/1/2024,3/1/2023,7/1/1979,,,,
368,"5,863",motorcycle,5.00,7/1/2024,1/1/2024,3/1/1968,,,,
369,"2,212",sedan,5.00,7/1/2024,3/1/2024,5/1/1970,,,,
370,"6,750",truck,5.00,2/16/2024,9/16/2023,12/16/1960,,,,
371,192,sedan,1.04,5/16/2023,4/16/2023,1/1/2099,,,,
372,"9,187",sedan,1.77,2/3/2022,11/3/2018,12/3/1996,2/3/2022 1:00:00,1,"$15,497.00",$559.34
373,"4,969",motorcycle,5.00,6/29/2024,3/29/2023,9/29/1955,,,,
374,"31,652",sedan,5.00,1/22/2024,3/22/2022,3/22/1971,,,,
375,"22,989",sedan,5.00,11/16/2023,11/16/2020,12/16/1943,,,,
376,"15,974",bicycle,4.09,6/2/2024,12/2/2020,3/2/1981,,,,
377,"28,431",sedan,4.51,12/15/2023,10/15/2020,10/15/1976,,,,
378,"18,831",sedan,1.94,5/18/2024,8/18/2021,11/18/1998,5/18/2024 3:07:00,0,"$4,274.00",$119.63
379,"8,817",sedan,5.00,7/1/2024,1/1/2024,1/1/1969,,,,
380,"10,888",,2.22,7/3/2021,8/3/2019,4/3/1995,7/2/2021 13:32:00,1,"$32,779.00","$6,086.41"
381,"14,410",bicycle,3.78,6/5/2024,3/5/2022,6/5/1985,,,,
382,"23,796",sedan,3.29,6/6/2024,10/6/2021,7/6/1989,,,,
383,"28,089",sedan,5.00,7/1/2024,5/1/2021,12/1/1965,,,,
384,"49,463",sedan,3.07,5/22/2024,7/22/2021,2/22/1991,5/21/2024 19:48:00,0,"$23,400.00","$3,532.40"
385,"17,627",bicycle,5.00,10/30/2022,8/30/2020,4/30/1949,,,,
386,"11,918",bicycle,1.79,5/10/2023,8/10/2020,8/10/1998,5/9/2023 23:56:00,1,"$84,542.00","$11,118.98"
387,"29,506",bicycle,5.00,10/3/2023,7/3/2020,9/3/1962,,,,
388,"13,085",motorcycle,3.80,10/20/2022,3/20/2021,4/20/1984,,,,
389,"11,443",electric vehicle,2.27,2/16/2024,10/16/2022,2/16/1998,2/15/2024 17:41:00,0,"$6,084.00",$63.70
390,"3,542",sedan,2.51,7/1/2024,3/1/2024,1/1/1998,,,,
391,"6,810",motorcycle,5.00,6/11/2024,12/11/2023,5/11/1959,,,,
392,"12,956",bicycle,5.00,8/14/2022,9/14/2020,4/14/1950,,,,
393,"4,948",motorcycle,2.55,7/1/2024,2/1/2024,8/1/1997,,,,
394,"25,269",bicycle,5.00,7/1/2024,7/1/2022,3/1/1970,,,,
395,"31,344",electric vehicle,3.75,10/1/2022,8/1/2020,3/1/1984,,,,
396,"2,207",electric vehicle,3.94,7/1/2024,12/1/2021,9/1/1983,,,,
397,"16,836",motorcycle,3.31,7/15/2023,6/15/2020,1/15/1988,,,,
398,"7,820",motorcycle,5.00,11/28/2023,11/28/2022,10/28/1954,,,,
399,"2,466",,0.72,10/4/2021,8/4/2021,1/1/2099,10/3/2021 15:37:00,1,"$55,699.00","$5,244.97"
400,"39,576",sedan,5.00,6/29/2024,8/29/2020,9/29/1963,,,,
401,"5,924",motorcycle,3.38,6/25/2024,3/25/2024,3/25/1991,,,,
402,354,electric vehicle,3.47,2/14/2024,7/14/2023,9/14/1989,,,,
403,"38,166",sedan,5.00,3/1/2024,3/1/2021,8/1/1958,,,,
404,775,bicycle,5.00,5/19/2024,5/19/2020,2/19/1968,,,,
405,"1,934",sedan,3.89,6/21/2024,9/21/2023,12/21/1985,,,,
406,"9,257",sedan,0.87,2/27/2022,6/27/2021,1/1/2099,2/26/2022 16:39:00,1,"$59,502.00","$9,422.35"
407,"22,057",sedan,1.45,8/12/2022,7/12/2020,12/12/1999,8/11/2022 23:58:00,1,"$77,931.00","$10,704.37"
408,"22,051",motorcycle,3.49,6/15/2024,1/15/2021,12/15/1986,,,,
409,"11,183",sedan,5.00,7/1/2024,9/1/2020,3/1/1963,,,,
410,"1,990",truck,5.00,10/25/2022,5/25/2022,4/25/1959,,,,
411,"21,596",electric vehicle,2.04,6/1/2024,5/1/2021,1/1/1998,5/31/2024 23:58:00,0,"$6,868.00",$180.45
412,"3,239",sedan,5.00,6/1/2024,6/1/2021,7/1/1949,,,,
413,"64,430",electric vehicle,2.49,5/24/2023,1/24/2020,12/24/1993,5/23/2023 13:33:00,1,"$8,931.00",$187.51
414,"17,742",,1.67,8/9/2021,2/9/2018,8/9/1996,8/9/2021 0:58:00,1,"$85,516.00","$12,213.17"
415,"25,678",sedan,3.30,6/16/2024,2/16/2022,10/16/1989,,,,
416,"13,604",sedan,5.00,5/7/2024,10/7/2022,5/7/1959,,,,
417,"17,152",bicycle,4.86,2/15/2024,6/15/2020,11/15/1972,,,,
418,"5,575",electric vehicle,1.41,4/21/2024,10/21/2021,1/1/2099,4/21/2024 2:04:00,0,"$16,406.00","$1,520.66"
419,"1,667",sedan,2.37,7/1/2024,5/1/2024,2/1/1999,,,,
420,"34,056",truck,1.78,6/13/2022,6/13/2018,6/13/1996,6/12/2022 22:55:00,1,"$91,249.00","$7,068.34"
421,471,truck,0.22,10/20/2023,9/20/2023,1/1/2099,10/19/2023 13:31:00,1,"$7,214.00",$135.54
422,"21,413",motorcycle,4.05,2/3/2024,1/3/2021,8/3/1981,,,,
423,513,motorcycle,5.00,5/23/2023,4/23/2023,11/23/1958,,,,
424,"7,470",,1.85,12/21/2021,12/21/2020,8/21/1998,12/21/2021 10:23:00,1,"$38,828.00","$5,274.68"
425,"28,138",bicycle,4.37,10/15/2023,9/15/2021,1/15/1979,,,,
426,"18,040",,1.60,12/10/2021,7/10/2019,5/10/1998,12/10/2021 11:26:00,1,"$46,545.00","$5,273.13"
427,"8,969",bicycle,5.00,5/4/2023,1/4/2022,5/4/1963,,,,
428,"1,097",sedan,4.32,5/4/2024,1/4/2024,12/4/1981,,,,
429,"8,590",sedan,5.00,7/1/2024,9/1/2023,3/1/1961,,,,
430,"34,463",motorcycle,2.24,8/21/2022,7/21/2019,2/21/1995,8/21/2022 9:21:00,1,"$13,595.00",$604.17
431,"8,333",sedan,3.83,3/3/2024,11/3/2023,9/3/1986,,,,
432,"1,479",electric vehicle,1.38,8/27/2023,6/27/2023,1/1/2099,,,,
433,"13,143",bicycle,5.00,1/11/2024,12/11/2022,12/11/1973,,,,
434,"1,199",sedan,3.38,7/1/2024,4/1/2024,4/1/1991,,,,
435,"11,160",bicycle,5.00,12/26/2022,7/26/2021,5/26/1963,,,,
436,"32,290",sedan,4.54,9/17/2023,5/17/2020,1/17/1976,,,,
437,"1,902",sedan,4.17,5/19/2023,1/19/2023,7/19/1982,,,,
438,"3,271",bicycle,4.44,6/23/2024,2/23/2024,11/23/1980,,,,
439,"1,380",bicycle,5.00,1/17/2024,12/17/2023,3/17/1967,,,,
440,"37,479",bicycle,5.00,10/11/2023,2/11/2020,10/11/1960,,,,
441,"1,953",bicycle,5.00,12/30/2022,7/30/2022,3/30/1956,,,,
442,"34,628",truck,2.50,8/17/2022,6/17/2019,5/17/1993,8/16/2022 17:43:00,1,"$12,316.00",$278.09
443,"4,453",motorcycle,3.54,6/7/2024,8/7/2021,2/7/1987,,,,
444,"15,146",motorcycle,5.00,5/18/2024,7/18/2022,2/18/1946,,,,
445,"6,222",truck,5.00,7/1/2024,3/1/2022,5/1/1971,,,,
446,"16,300",sedan,3.58,4/13/2024,6/13/2022,7/13/1987,,,,
447,"59,572",motorcycle,1.58,9/9/2022,7/9/2019,5/9/1998,9/9/2022 2:04:00,1,"$43,557.00","$7,686.73"
448,"13,924",electric vehicle,3.23,5/25/2023,2/25/2022,5/25/1990,,,,
449,"46,520",sedan,3.19,6/26/2024,2/26/2021,10/26/1989,6/25/2024 15:38:00,0,"$4,245.00",$76.38
450,"10,814",bicycle,4.72,7/3/2022,7/3/2020,5/3/1974,,,,
451,940,bicycle,3.79,3/9/2024,12/9/2023,2/9/1987,,,,
452,"7,800",truck,5.00,7/1/2024,2/1/2022,5/1/1955,,,,
453,"22,064",bicycle,3.24,3/16/2024,8/16/2022,10/16/1990,,,,
454,"20,601",sedan,4.95,6/30/2024,4/30/2021,11/30/1972,,,,
455,"9,946",electric vehicle,1.33,6/2/2022,7/2/2021,1/1/2099,6/2/2022 9:21:00,1,"$71,771.00","$10,976.29"
456,"2,919",electric vehicle,1.02,4/5/2023,1/5/2022,1/1/2099,4/5/2023 3:06:00,0,"$25,000.00","$2,940.55"
457,"3,098",truck,5.00,11/8/2023,3/8/2023,3/8/1973,,,,
458,"40,823",bicycle,1.86,12/19/2023,7/19/2020,2/19/1998,12/18/2023 23:56:00,1,"$28,763.00","$5,182.59"
459,"5,286",bicycle,4.87,3/11/2024,1/11/2021,6/11/1973,,,,
460,"25,476",sedan,5.00,6/25/2024,9/25/2021,12/25/1951,,,,
461,"2,793",electric vehicle,5.00,7/1/2024,8/1/2023,7/1/1973,,,,
462,"17,957",bicycle,1.91,4/12/2023,6/12/2020,10/12/1997,4/12/2023 1:02:00,1,"$39,071.00","$3,198.94"
463,201,bicycle,3.69,10/9/2023,9/9/2023,10/9/1987,,,,
464,"2,468",electric vehicle,5.00,12/11/2022,6/11/2022,6/11/1973,,,,
465,"11,125",sedan,4.95,7/1/2024,7/1/2023,2/1/1975,,,,
466,"26,259",motorcycle,5.00,6/30/2024,11/30/2021,4/30/1948,,,,
467,"10,520",bicycle,4.55,10/6/2022,6/6/2021,1/6/1977,,,,
468,556,truck,5.00,8/22/2022,7/22/2022,3/22/1967,,,,
469,"7,696",sedan,5.00,6/20/2024,12/20/2023,,,,,
470,"3,704",truck,5.00,6/25/2024,11/25/2023,12/25/1966,,,,
471,"36,349",bicycle,2.22,7/16/2022,5/16/2020,1/16/1996,7/15/2022 18:43:00,1,"$60,027.00","$9,232.00"
472,"10,722",bicycle,5.00,9/25/2022,1/25/2019,10/25/1961,,,,
473,737,sedan,5.00,6/29/2024,5/29/2024,3/29/1951,,,,
474,"8,219",sedan,3.80,10/25/2023,9/25/2022,9/25/1985,,,,
475,"43,606",sedan,5.00,6/30/2024,2/28/2021,2/28/1945,,,,
476,"38,482",motorcycle,3.36,11/1/2022,10/1/2019,11/1/1986,10/31/2022 17:41:00,0,"$25,000.00","$2,335.54"
477,"12,667",sedan,4.89,3/6/2024,7/6/2023,8/6/1975,,,,
478,"12,384",bicycle,3.39,6/24/2024,10/24/2022,9/24/1989,,,,
479,"21,479",sedan,4.43,2/21/2024,1/21/2020,10/21/1976,,,,
480,"6,069",motorcycle,4.20,7/1/2024,10/1/2023,12/1/1982,,,,
481,"3,247",electric vehicle,4.40,11/14/2022,6/14/2022,8/14/1979,,,,
482,"22,998",motorcycle,5.00,3/17/2023,3/17/2020,7/17/1952,,,,
483,"14,442",motorcycle,5.00,5/31/2024,8/31/2020,1/31/1962,,,,
484,"26,937",truck,2.02,10/16/2022,12/16/2020,9/16/1997,10/15/2022 14:35:00,1,"$11,972.00",$261.97
485,"37,485",sedan,5.00,4/11/2024,1/11/2022,8/11/1971,,,,
486,"31,527",motorcycle,4.45,6/23/2024,7/23/2020,2/23/1977,,,,
487,"51,227",electric vehicle,4.99,7/1/2024,8/1/2020,10/1/1971,,,,
488,"27,780",sedan,5.00,6/19/2024,8/19/2021,11/19/1963,,,,
489,"13,735",bicycle,5.00,6/29/2024,11/29/2022,5/29/1962,,,,
490,"5,712",bicycle,5.00,9/21/2023,9/21/2020,6/21/1955,,,,
491,"64,093",motorcycle,3.72,3/17/2023,5/17/2019,3/17/1983,3/16/2023 19:46:00,0,"$25,000.00","$3,981.16"
492,"18,787",motorcycle,4.02,6/22/2024,6/22/2022,6/22/1983,,,,
493,"12,919",sedan,2.99,7/1/2024,4/1/2023,,,,,
494,"9,108",electric vehicle,2.91,7/28/2023,10/28/2022,9/28/1993,,,,
495,"10,511",bicycle,2.92,6/26/2024,12/26/2021,10/26/1992,,,,
496,"5,213",truck,4.92,4/6/2024,1/6/2024,11/6/1975,,,,
497,"9,719",sedan,5.00,6/30/2024,11/30/2022,7/30/1955,,,,
498,"33,772",bicycle,4.90,6/17/2024,9/17/2021,10/17/1973,,,,
499,"14,611",truck,5.00,11/19/2023,7/19/2022,12/19/1947,,,,
500,"49,079",bicycle,3.07,5/31/2022,5/31/2018,12/31/1987,5/31/2022 8:19:00,1,"$13,953.00",$249.03
501,"27,070",,2.25,12/29/2021,6/29/2019,12/29/1994,12/29/2021 10:25:00,1,"$42,775.00","$14,522.97"
502,"6,705",electric vehicle,4.89,7/1/2024,10/1/2023,12/1/1975,,,,
503,"54,039",,4.38,9/23/2021,12/23/2017,3/23/1975,9/23/2021 2:03:00,1,"$10,024.00",$150.11
504,856,motorcycle,2.66,12/24/2022,8/24/2022,5/24/1995,,,,
505,"5,266",sedan,5.00,9/9/2023,10/9/2020,5/9/1960,,,,
506,947,sedan,0.23,3/9/2022,2/9/2022,1/1/2099,3/8/2022 17:41:00,1,"$15,072.00",$412.65
507,"12,664",sedan,5.00,6/30/2024,7/30/2022,9/30/1944,,,,
508,904,sedan,4.18,7/1/2024,4/1/2024,8/1/1983,,,,
509,"4,564",bicycle,2.50,11/1/2022,12/1/2020,11/1/1994,,,,
510,"38,275",motorcycle,3.86,5/18/2023,5/18/2020,11/18/1982,5/17/2023 20:49:00,1,"$8,872.00",$264.34
511,"16,730",bicycle,3.10,7/1/2024,2/1/2021,6/1/1990,,,,
512,"44,320",truck,5.00,9/24/2023,10/24/2019,6/24/1949,,,,
513,"39,341",sedan,5.00,9/18/2023,10/18/2021,5/18/1953,,,,
514,"72,557",electric vehicle,3.86,2/16/2024,4/16/2020,9/16/1982,2/16/2024 9:22:00,0,"$21,406.00","$1,834.12"
515,"77,687",sedan,5.00,9/11/2023,2/11/2020,11/11/1945,,,,
516,"17,262",motorcycle,0.95,4/1/2024,3/1/2023,1/1/2099,3/31/2024 12:30:00,0,"$4,371.00",$71.86
517,"20,987",sedan,1.26,8/26/2022,4/26/2021,1/1/2099,8/26/2022 8:20:00,1,"$78,379.00","$13,586.65"
518,14,motorcycle,4.74,5/2/2023,2/2/2020,10/2/1973,,,,
519,"2,182",bicycle,5.00,7/1/2024,2/1/2024,,,,,
520,"40,046",bicycle,5.00,2/24/2024,4/24/2020,11/24/1949,,,,
521,"4,040",electric vehicle,0.55,8/19/2023,4/19/2023,1/1/2099,8/19/2023 2:05:00,0,"$8,091.00",$152.34
522,"67,311",,2.69,10/5/2021,6/5/2018,,10/4/2021 15:36:00,1,"$9,634.00",$316.87
523,"6,329",bicycle,3.78,7/1/2024,2/1/2023,6/1/1986,,,,
524,"66,294",motorcycle,5.00,6/28/2024,7/28/2020,8/28/1946,,,,
525,"6,745",electric vehicle,5.00,6/30/2024,4/30/2023,5/30/1948,,,,
526,"1,308",sedan,0.40,2/26/2024,12/26/2023,1/1/2099,2/26/2024 8:20:00,0,"$7,362.00",$221.11
527,"7,574",electric vehicle,2.80,1/7/2024,5/7/2023,2/7/1995,,,,
528,"26,431",motorcycle,5.00,9/14/2023,12/14/2019,4/14/1951,,,,
529,"17,768",motorcycle,4.15,5/25/2024,4/25/2021,12/25/1980,,,,
530,"6,098",sedan,2.16,10/27/2023,2/27/2021,2/27/1997,,,,
531,297,sedan,2.00,7/1/2024,3/1/2024,1/1/2099,,,,
532,727,electric vehicle,4.69,1/11/2024,8/11/2023,10/11/1977,,,,
533,"10,968",bicycle,4.75,6/27/2024,7/27/2022,2/27/1976,,,,
534,"7,967",bicycle,5.00,1/13/2024,6/13/2020,9/13/1970,,,,
535,"2,957",sedan,4.81,7/1/2024,7/1/2020,7/1/1973,,,,
536,"16,946",sedan,4.17,12/20/2023,6/20/2022,11/20/1981,,,,
537,"77,770",electric vehicle,5.00,8/31/2023,11/30/2019,2/28/1969,8/30/2023 15:37:00,1,"$6,280.00",$119.64
538,"2,838",motorcycle,5.00,5/23/2024,5/23/2023,9/23/1952,,,,
539,959,sedan,1.59,5/20/2024,11/20/2023,1/1/2099,,,,
540,"2,822",sedan,2.23,6/10/2024,3/10/2024,10/10/1999,,,,
541,"1,649",electric vehicle,3.48,6/30/2024,4/30/2024,5/30/1990,,,,
542,"1,465",motorcycle,4.18,1/2/2024,10/2/2023,,,,,
543,"6,824",electric vehicle,3.20,5/28/2024,4/28/2021,10/28/1989,,,,
544,"3,021",bicycle,4.67,5/15/2024,2/15/2024,6/15/1978,,,,
545,"12,071",electric vehicle,4.42,5/24/2024,,8/24/1979,,,,
546,451,truck,2.46,6/12/2024,2/12/2023,4/12/1997,,,,
547,"14,437",motorcycle,5.00,6/29/2024,2/28/2022,11/28/1960,,,,
548,162,electric vehicle,2.55,12/23/2023,9/23/2022,4/23/1996,,,,
549,"30,355",bicycle,3.85,6/30/2024,10/30/2021,5/30/1984,,,,
550,"18,476",sedan,5.00,7/1/2024,11/1/2020,7/1/1966,,,,
551,"16,204",bicycle,1.05,6/10/2022,2/10/2021,1/1/2099,6/10/2022 0:58:00,1,"$108,304.00","$16,397.68"
552,"12,621",electric vehicle,2.69,6/11/2024,5/11/2022,11/11/1994,,,,
553,"4,905",bicycle,0.80,1/25/2023,4/25/2022,1/1/2099,1/24/2023 13:33:00,1,"$13,309.00",$273.07
554,"11,672",sedan,3.78,7/1/2024,5/1/2022,8/1/1985,,,,
555,"32,711",sedan,5.00,6/24/2024,4/24/2021,11/24/1963,,,,
556,"17,721",motorcycle,5.00,6/9/2024,1/9/2022,12/9/1944,,,,
557,"6,812",bicycle,2.37,6/28/2024,5/28/2023,2/28/1998,,,,
558,"7,453",motorcycle,5.00,9/2/2023,3/2/2023,4/2/1967,,,,
559,"36,788",sedan,5.00,5/4/2024,4/4/2021,12/4/1955,,,,
560,"42,009",bicycle,4.62,6/26/2024,7/26/2021,6/26/1976,,,,
561,"27,053",electric vehicle,4.63,9/7/2023,3/7/2021,12/7/1975,,,,
562,"5,655",motorcycle,5.00,9/8/2022,4/8/2022,2/8/1945,,,,
563,"26,207",motorcycle,3.88,7/1/2024,2/1/2023,5/1/1985,,,,
564,"1,853",truck,0.72,7/2/2023,11/2/2022,1/1/2099,7/1/2023 14:34:00,0,"$11,053.00",$531.11
565,"48,450",,2.03,9/26/2021,12/26/2017,9/26/1994,9/26/2021 3:07:00,1,"$43,860.00","$1,981.86"
566,"5,314",electric vehicle,1.56,3/21/2024,2/21/2021,1/1/2099,,,,
567,"1,583",sedan,5.00,8/14/2022,4/14/2021,2/14/1963,,,,
568,"8,722",sedan,5.00,5/27/2024,10/27/2023,7/27/1969,,,,
569,"3,977",motorcycle,2.64,6/11/2024,12/11/2023,11/11/1996,,,,
570,"20,951",sedan,5.00,2/2/2024,9/2/2022,4/2/1945,,,,
571,"48,020",electric vehicle,5.00,5/22/2024,2/22/2021,1/22/1968,,,,
572,"17,522",sedan,5.00,6/15/2024,6/15/2020,3/15/1963,,,,
573,"31,492",bicycle,4.38,2/2/2024,8/2/2020,12/2/1977,,,,
574,"2,040",sedan,2.09,7/1/2024,3/1/2024,1/1/2099,,,,
575,"13,628",electric vehicle,3.11,4/18/2024,6/18/2023,9/18/1992,,,,
576,"10,524",motorcycle,5.00,2/9/2024,2/9/2023,5/9/1968,,,,
577,"2,099",bicycle,5.00,12/21/2023,11/21/2023,5/21/1971,,,,
578,"42,497",sedan,5.00,6/28/2024,1/28/2022,1/28/1953,,,,
579,"7,072",truck,5.00,1/28/2024,12/28/2022,1/28/1954,,,,
580,"51,756",motorcycle,3.28,4/30/2022,1/30/2019,,4/29/2022 12:30:00,1,"$11,579.00",$192.43
581,"9,615",motorcycle,5.00,6/26/2024,3/26/2023,4/26/1965,,,,
582,"56,886",motorcycle,5.00,6/11/2024,7/11/2020,6/11/1954,,,,
583,"2,646",sedan,5.00,6/27/2024,4/27/2023,10/27/1968,,,,
584,"16,230",electric vehicle,3.62,6/12/2024,5/12/2023,2/12/1988,,,,
585,"27,364",bicycle,3.02,5/29/2022,6/29/2019,6/29/1989,5/28/2022 18:44:00,1,"$53,113.00","$3,442.52"
586,"29,537",sedan,1.32,5/6/2022,3/6/2020,1/1/2099,5/5/2022 23:56:00,1,"$82,197.00","$6,060.85"
587,"26,684",motorcycle,5.00,11/29/2022,5/29/2020,1/29/1965,,,,
588,"12,376",electric vehicle,4.17,6/8/2024,4/8/2021,9/8/1980,,,,
589,"4,630",sedan,5.00,6/27/2024,1/27/2024,7/27/1961,,,,
590,"9,494",bicycle,3.77,5/28/2024,11/28/2021,3/28/1985,,,,
591,"14,923",bicycle,3.80,6/22/2024,3/22/2022,4/22/1985,,,,
592,"1,244",bicycle,5.00,6/1/2024,5/1/2023,6/1/1951,,,,
593,"35,021",sedan,5.00,7/1/2024,11/1/2020,7/1/1956,,,,
594,"56,570",electric vehicle,4.42,5/18/2024,5/18/2020,4/18/1977,5/17/2024 18:45:00,0,"$25,000.00","$1,314.14"
595,"35,214",sedan,2.76,2/2/2023,5/2/2020,6/2/1992,2/1/2023 14:34:00,0,"$13,235.00",$140.22
596,"66,373",bicycle,5.00,8/14/2023,8/14/2020,3/14/1963,8/14/2023 7:17:00,1,"$6,936.00",$325.71
597,"2,018",bicycle,2.06,11/12/2023,8/12/2023,1/1/2099,,,,
598,"1,171",motorcycle,4.49,7/14/2023,1/14/2022,4/14/1978,,,,
599,"1,397",sedan,2.31,6/25/2024,5/25/2024,7/25/1999,,,,
600,"3,602",sedan,5.00,11/22/2023,6/22/2020,5/22/1946,,,,
601,"22,409",motorcycle,5.00,6/19/2024,3/19/2022,11/19/1953,,,,
602,"7,519",electric vehicle,3.72,2/4/2023,1/4/2022,11/4/1985,,,,
